ActivitySiteID,ActivityDescription,BookingEndDateTime (Month / Day / Year),BookingStartTime,MaxBookees,Number Booked,Price (INR),Demand_Ratio,Peak_Demand
TSC,Swim Fit-20.15-21.15pm,4/12/2018,20:15:00,18,6,1499,0.333333333,0
TSC,Swim Fit-20.15-21.15pm,4/19/2018,20:15:00,18,8,1499,0.444444444,0
TSC,Swim Fit-20.15-21.15pm,4/26/2018,20:15:00,18,13,1499,0.722222222,0
TSC,Swim Fit-20.15-21.15pm,5/3/2018,20:15:00,18,12,1499,0.666666667,0
TSC,Swim Fit-20.15-21.15pm,5/10/2018,20:15:00,18,11,1499,0.611111111,0
TSC,Swim Fit-20.15-21.15pm,5/17/2018,20:15:00,18,1,1499,0.055555556,0
TSC,Swim Fit-20.15-21.15pm,5/24/2018,20:15:00,18,11,1499,0.611111111,0
TSC,Swim Fit-20.15-21.15pm,5/31/2018,20:15:00,18,8,1499,0.444444444,0
SBP,Swimfit  7am - 8am,4/7/2018,7:30:00,29,22,1499,0.75862069,1
SBP,Swimfit  7am - 8am,4/14/2018,7:30:00,29,22,1499,0.75862069,1
SBP,Swimfit  7am - 8am,4/21/2018,7:30:00,29,20,1499,0.689655172,0
SBP,Swimfit  7am - 8am,4/28/2018,7:30:00,29,29,1499,1,1
SBP,Swimfit  7am - 8am,5/5/2018,7:30:00,29,24,1499,0.827586207,1
SBP,Swimfit  7am - 8am,5/12/2018,7:30:00,29,20,1499,0.689655172,0
SBP,Swimfit  7am - 8am,5/19/2018,7:30:00,29,18,1499,0.620689655,0
SBP,Swimfit  7am - 8am,5/26/2018,7:30:00,29,18,1499,0.620689655,0
BRP,Swimfit  8pm - 9pm,4/4/2018,20:00:00,10,8,1499,0.8,1
BRP,Swimfit  8pm - 9pm,4/11/2018,20:00:00,10,8,1499,0.8,1
BRP,Swimfit  8pm - 9pm,4/18/2018,20:00:00,10,10,1499,1,1
BRP,Swimfit  8pm - 9pm,4/25/2018,20:00:00,10,9,1499,0.9,1
BRP,Swimfit  8pm - 9pm,5/2/2018,20:00:00,10,10,1499,1,1
BRP,Swimfit  8pm - 9pm,5/9/2018,20:00:00,10,10,1499,1,1
BRP,Swimfit  8pm - 9pm,5/16/2018,20:00:00,10,10,1499,1,1
BRP,Swimfit  8pm - 9pm,5/23/2018,20:00:00,10,8,1499,0.8,1
BRP,Swimfit  8pm - 9pm,5/30/2018,20:00:00,10,10,1499,1,1
HXP,Swimfit 6.30 -7.30pm,4/9/2018,18:30:00,15,9,1499,0.6,0
HXP,Swimfit 6.30 -7.30pm,4/16/2018,18:30:00,15,11,1499,0.733333333,0
HXP,Swimfit 6.30 -7.30pm,4/23/2018,18:30:00,15,15,1499,1,1
HXP,Swimfit 6.30 -7.30pm,4/30/2018,18:30:00,15,11,1499,0.733333333,0
HXP,Swimfit 6.30 -7.30pm,5/14/2018,18:30:00,15,7,1499,0.466666667,0
HXP,Swimfit 6.30 -7.30pm,5/21/2018,18:30:00,15,15,1499,1,1
HXP,Swimfit 6.30-7.30am,4/9/2018,6:30:00,15,11,1499,0.733333333,0
HXP,Swimfit 6.30-7.30am,4/16/2018,6:30:00,15,15,1499,1,1
HXP,Swimfit 6.30-7.30am,4/23/2018,6:30:00,15,15,1499,1,1
HXP,Swimfit 6.30-7.30am,4/30/2018,6:30:00,15,11,1499,0.733333333,0
HXP,Swimfit 6.30-7.30am,5/14/2018,6:30:00,15,13,1499,0.866666667,1
HXP,Swimfit 6.30-7.30am,5/21/2018,6:30:00,15,13,1499,0.866666667,1
HXP,Swimfit 6.30am -7.30am,4/4/2018,6:30:00,15,15,1499,1,1
HXP,Swimfit 6.30am -7.30am,4/11/2018,6:30:00,15,14,1499,0.933333333,1
HXP,Swimfit 6.30am -7.30am,4/18/2018,6:30:00,15,15,1499,1,1
HXP,Swimfit 6.30am -7.30am,4/25/2018,6:30:00,15,15,1499,1,1
HXP,Swimfit 6.30am -7.30am,5/2/2018,6:30:00,15,13,1499,0.866666667,1
HXP,Swimfit 6.30am -7.30am,5/9/2018,6:30:00,15,14,1499,0.933333333,1
HXP,Swimfit 6.30am -7.30am,5/16/2018,6:30:00,15,13,1499,0.866666667,1
HXP,Swimfit 6.30am -7.30am,5/23/2018,6:30:00,15,11,1499,0.733333333,0
HXP,Swimfit 6.30am -7.30am,5/30/2018,6:30:00,15,14,1499,0.933333333,1
BRP,Swimfit 7am-8am,4/3/2018,7:00:00,15,9,1499,0.6,0
BRP,Swimfit 7am-8am,4/10/2018,7:00:00,15,9,1499,0.6,0
BRP,Swimfit 7am-8am,4/17/2018,7:00:00,15,7,1499,0.466666667,0
BRP,Swimfit 7am-8am,4/24/2018,7:00:00,15,6,1499,0.4,0
BRP,Swimfit 7am-8am,5/1/2018,7:00:00,15,7,1499,0.466666667,0
BRP,Swimfit 7am-8am,5/8/2018,7:00:00,15,7,1499,0.466666667,0
BRP,Swimfit 7am-8am,5/15/2018,7:00:00,15,8,1499,0.533333333,0
BRP,Swimfit 7am-8am,5/22/2018,7:00:00,15,8,1499,0.533333333,0
BRP,Swimfit 7am-8am,5/29/2018,7:00:00,15,7,1499,0.466666667,0
HXP,Swimfit 7pm - 8pm,4/4/2018,19:00:00,15,11,1499,0.733333333,0
HXP,Swimfit 7pm - 8pm,4/6/2018,19:00:00,15,9,1499,0.6,0
HXP,Swimfit 7pm - 8pm,4/11/2018,19:00:00,15,10,1499,0.666666667,0
HXP,Swimfit 7pm - 8pm,4/13/2018,19:00:00,15,12,1499,0.8,1
HXP,Swimfit 7pm - 8pm,4/18/2018,19:00:00,15,9,1499,0.6,0
HXP,Swimfit 7pm - 8pm,4/20/2018,19:00:00,15,10,1499,0.666666667,0
HXP,Swimfit 7pm - 8pm,4/25/2018,19:00:00,15,10,1499,0.666666667,0
HXP,Swimfit 7pm - 8pm,4/27/2018,19:00:00,15,14,1499,0.933333333,1
HXP,Swimfit 7pm - 8pm,5/2/2018,19:00:00,15,12,1499,0.8,1
HXP,Swimfit 7pm - 8pm,5/4/2018,19:00:00,15,15,1499,1,1
HXP,Swimfit 7pm - 8pm,5/9/2018,19:00:00,15,11,1499,0.733333333,0
HXP,Swimfit 7pm - 8pm,5/11/2018,19:00:00,15,14,1499,0.933333333,1
HXP,Swimfit 7pm - 8pm,5/16/2018,19:00:00,15,10,1499,0.666666667,0
HXP,Swimfit 7pm - 8pm,5/18/2018,19:00:00,15,15,1499,1,1
HXP,Swimfit 7pm - 8pm,5/23/2018,19:00:00,15,10,1499,0.666666667,0
HXP,Swimfit 7pm - 8pm,5/25/2018,19:00:00,15,14,1499,0.933333333,1
NBL,Tai Chi 2.00-3.00pm,4/9/2018,14:00:00,60,10,3999,0.166666667,0
NBL,Tai Chi 2.00-3.00pm,4/16/2018,14:00:00,60,19,3999,0.316666667,0
NBL,Tai Chi 2.00-3.00pm,4/23/2018,14:00:00,60,18,3999,0.3,0
NBL,Tai Chi 2.00-3.00pm,4/30/2018,14:00:00,60,19,3999,0.316666667,0
NBL,Tai Chi 2.00-3.00pm,5/14/2018,14:00:00,60,21,3999,0.35,0
NBL,Tai Chi 2.00-3.00pm,5/21/2018,14:00:00,60,19,3999,0.316666667,0
HXP,Tai-Chi  12 -1pm,4/5/2018,12:00:00,25,9,3999,0.36,0
HXP,Tai-Chi  12 -1pm,4/12/2018,12:00:00,25,10,3999,0.4,0
HXP,Tai-Chi  12 -1pm,4/19/2018,12:00:00,25,6,3999,0.24,0
HXP,Tai-Chi  12 -1pm,4/26/2018,12:00:00,25,7,3999,0.28,0
HXP,Tai-Chi  12 -1pm,5/3/2018,12:00:00,25,10,3999,0.4,0
HXP,Tai-Chi  12 -1pm,5/10/2018,12:00:00,25,9,3999,0.36,0
HXP,Tai-Chi  12 -1pm,5/17/2018,12:00:00,25,11,3999,0.44,0
HXP,Tai-Chi  12 -1pm,5/24/2018,12:00:00,25,12,3999,0.48,0
HXP,Tai-Chi  12 -1pm,5/31/2018,12:00:00,25,13,3999,0.52,0
NBL,Tap Dancing 11.15-12.15pm,4/4/2018,11:15:00,60,13,1999,0.216666667,0
NBL,Tap Dancing 11.15-12.15pm,4/11/2018,11:15:00,60,14,1999,0.233333333,0
NBL,Tap Dancing 11.15-12.15pm,4/18/2018,11:15:00,60,14,1999,0.233333333,0
NBL,Tap Dancing 11.15-12.15pm,4/25/2018,11:15:00,60,9,1999,0.15,0
NBL,Tap Dancing 11.15-12.15pm,5/9/2018,11:15:00,60,14,1999,0.233333333,0
NBL,Tap Dancing 11.15-12.15pm,5/16/2018,11:15:00,60,13,1999,0.216666667,0
NBL,Tap Dancing 11.15-12.15pm,5/23/2018,11:15:00,60,12,1999,0.2,0
NBL,Tap Dancing 12-1.30pm,5/21/2018,12:00:00,60,11,1999,0.183333333,0
NBL,Tap Dancing 12.00-1.30pm,4/9/2018,12:00:00,60,7,1999,0.116666667,0
NBL,Tap Dancing 12.00-1.30pm,4/16/2018,12:00:00,60,15,1999,0.25,0
NBL,Tap Dancing 12.00-1.30pm,4/23/2018,12:00:00,60,11,1999,0.183333333,0
NBL,Tap Dancing 12.00-1.30pm,5/14/2018,12:00:00,60,14,1999,0.233333333,0
TSC,Yoga 1.45-2.45pm,4/2/2018,13:45:00,24,4,1999,0.166666667,0
TSC,Yoga 1.45-2.45pm,4/9/2018,13:45:00,24,4,1999,0.166666667,0
TSC,Yoga 1.45-2.45pm,4/16/2018,13:45:00,24,8,1999,0.333333333,0
TSC,Yoga 1.45-2.45pm,4/23/2018,13:45:00,24,8,1999,0.333333333,0
TSC,Yoga 1.45-2.45pm,4/30/2018,13:45:00,24,13,1999,0.541666667,0
TSC,Yoga 1.45-2.45pm,5/7/2018,13:45:00,24,4,1999,0.166666667,0
TSC,Yoga 1.45-2.45pm,5/14/2018,13:45:00,24,2,1999,0.083333333,0
TSC,Yoga 1.45-2.45pm,5/21/2018,13:45:00,24,9,1999,0.375,0
TSC,Yoga 1.45-2.45pm,5/28/2018,13:45:00,24,4,1999,0.166666667,0
TSC,Yoga 10.30-11.30am,4/4/2018,10:30:00,24,21,1999,0.875,1
TSC,Yoga 10.30-11.30am,4/6/2018,10:30:00,24,22,1999,0.916666667,1
TSC,Yoga 10.30-11.30am,4/11/2018,10:30:00,24,23,1999,0.958333333,1
TSC,Yoga 10.30-11.30am,4/13/2018,10:30:00,24,23,1999,0.958333333,1
TSC,Yoga 10.30-11.30am,4/18/2018,10:30:00,24,23,1999,0.958333333,1
TSC,Yoga 10.30-11.30am,4/20/2018,10:30:00,24,21,1999,0.875,1
TSC,Yoga 10.30-11.30am,4/25/2018,10:30:00,24,24,1999,1,1
TSC,Yoga 10.30-11.30am,4/27/2018,10:30:00,24,24,1999,1,1
TSC,Yoga 10.30-11.30am,5/2/2018,10:30:00,24,24,1999,1,1
TSC,Yoga 10.30-11.30am,5/4/2018,10:30:00,24,24,1999,1,1
TSC,Yoga 10.30-11.30am,5/9/2018,10:30:00,24,24,1999,1,1
TSC,Yoga 10.30-11.30am,5/11/2018,10:30:00,24,23,1999,0.958333333,1
TSC,Yoga 10.30-11.30am,5/16/2018,10:30:00,24,24,1999,1,1
TSC,Yoga 10.30-11.30am,5/18/2018,10:30:00,24,24,1999,1,1
TSC,Yoga 10.30-11.30am,5/23/2018,10:30:00,24,24,1999,1,1
TSC,Yoga 10.30-11.30am,5/25/2018,10:30:00,24,24,1999,1,1
TSC,Yoga 10.30-11.30am,5/30/2018,10:30:00,24,22,1999,0.916666667,1
TSC,Yoga 12.45-1.45pm,4/2/2018,12:45:00,24,8,1999,0.333333333,0
TSC,Yoga 12.45-1.45pm,4/9/2018,12:45:00,24,12,1999,0.5,0
TSC,Yoga 12.45-1.45pm,4/16/2018,12:45:00,24,10,1999,0.416666667,0
TSC,Yoga 12.45-1.45pm,4/23/2018,12:45:00,24,8,1999,0.333333333,0
TSC,Yoga 12.45-1.45pm,4/30/2018,12:45:00,24,7,1999,0.291666667,0
TSC,Yoga 12.45-1.45pm,5/7/2018,12:45:00,24,6,1999,0.25,0
TSC,Yoga 12.45-1.45pm,5/14/2018,12:45:00,24,9,1999,0.375,0
TSC,Yoga 12.45-1.45pm,5/21/2018,12:45:00,24,9,1999,0.375,0
TSC,Yoga 12.45-1.45pm,5/28/2018,12:45:00,24,11,1999,0.458333333,0
BRP,Yogalates  6.30-7.30pm,4/4/2018,18:30:00,35,29,2999,0.828571429,1
BRP,Yogalates  6.30-7.30pm,4/11/2018,18:30:00,35,31,2999,0.885714286,1
BRP,Yogalates  6.30-7.30pm,4/18/2018,18:30:00,35,30,2999,0.857142857,1
BRP,Yogalates  6.30-7.30pm,4/25/2018,18:30:00,35,35,2999,1,1
BRP,Yogalates  6.30-7.30pm,5/2/2018,18:30:00,35,31,2999,0.885714286,1
BRP,Yogalates  6.30-7.30pm,5/9/2018,18:30:00,35,19,2999,0.542857143,0
BRP,Yogalates  6.30-7.30pm,5/16/2018,18:30:00,35,20,2999,0.571428571,0
TSC,Yogalates 10.00-11.00am,4/5/2018,10:00:00,24,9,2999,0.375,0
TSC,Yogalates 10.00-11.00am,4/12/2018,10:00:00,24,13,2999,0.541666667,0
TSC,Yogalates 10.00-11.00am,4/19/2018,10:00:00,24,11,2999,0.458333333,0
TSC,Yogalates 10.00-11.00am,4/26/2018,10:00:00,24,8,2999,0.333333333,0
TSC,Yogalates 10.00-11.00am,5/3/2018,10:00:00,24,11,2999,0.458333333,0
TSC,Yogalates 10.00-11.00am,5/10/2018,10:00:00,24,12,2999,0.5,0
TSC,Yogalates 10.00-11.00am,5/17/2018,10:00:00,24,11,2999,0.458333333,0
TSC,Yogalates 10.00-11.00am,5/24/2018,10:00:00,24,13,2999,0.541666667,0
TSC,Yogalates 10.00-11.00am,5/31/2018,10:00:00,24,17,2999,0.708333333,0
TSC,Yogalates 10.30-11.30am,4/2/2018,10:30:00,24,10,2999,0.416666667,0
TSC,Yogalates 10.30-11.30am,4/9/2018,10:30:00,24,13,2999,0.541666667,0
TSC,Yogalates 10.30-11.30am,4/16/2018,10:30:00,24,13,2999,0.541666667,0
TSC,Yogalates 10.30-11.30am,4/23/2018,10:30:00,24,10,2999,0.416666667,0
TSC,Yogalates 10.30-11.30am,4/30/2018,10:30:00,24,11,2999,0.458333333,0
TSC,Yogalates 10.30-11.30am,5/7/2018,10:30:00,24,9,2999,0.375,0
TSC,Yogalates 10.30-11.30am,5/14/2018,10:30:00,24,11,2999,0.458333333,0
TSC,Yogalates 10.30-11.30am,5/21/2018,10:30:00,24,14,2999,0.583333333,0
TSC,Yogalates 10.30-11.30am,5/28/2018,10:30:00,24,8,2999,0.333333333,0
BRP,Yogalates 10.30am,4/6/2018,10:30:00,35,32,2999,0.914285714,1
BRP,Yogalates 10.30am,4/13/2018,10:30:00,35,31,2999,0.885714286,1
BRP,Yogalates 10.30am,4/20/2018,10:30:00,35,29,2999,0.828571429,1
BRP,Yogalates 10.30am,4/27/2018,10:30:00,35,25,2999,0.714285714,0
BRP,Yogalates 10.30am,5/4/2018,10:30:00,35,25,2999,0.714285714,0
BRP,Yogalates 10.30am,5/11/2018,10:30:00,35,23,2999,0.657142857,0
BRP,Yogalates 10.30am,5/18/2018,10:30:00,35,20,2999,0.571428571,0
BRP,Yogalates 10.30am,5/25/2018,10:30:00,35,24,2999,0.685714286,0
BRP,Yogalates 11.00-12.00,4/5/2018,11:00:00,35,16,2999,0.457142857,0
BRP,Yogalates 11.00-12.00,4/12/2018,11:00:00,35,9,2999,0.257142857,0
BRP,Yogalates 11.00-12.00,4/19/2018,11:00:00,35,13,2999,0.371428571,0
BRP,Yogalates 11.00-12.00,4/26/2018,11:00:00,35,16,2999,0.457142857,0
BRP,Yogalates 11.00-12.00,5/3/2018,11:00:00,35,21,2999,0.6,0
BRP,Yogalates 11.00-12.00,5/10/2018,11:00:00,35,14,2999,0.4,0
BRP,Yogalates 11.00-12.00,5/31/2018,11:00:00,35,11,2999,0.314285714,0
BRP,Yogalates 7.00-8.00pm,4/5/2018,19:00:00,35,33,2999,0.942857143,1
BRP,Yogalates 7.00-8.00pm,4/12/2018,19:00:00,35,31,2999,0.885714286,1
BRP,Yogalates 7.00-8.00pm,4/19/2018,19:00:00,35,29,2999,0.828571429,1
BRP,Yogalates 7.00-8.00pm,4/26/2018,19:00:00,35,30,2999,0.857142857,1
BRP,Yogalates 7.00-8.00pm,5/3/2018,19:00:00,35,31,2999,0.885714286,1
BRP,Yogalates 7.00-8.00pm,5/10/2018,19:00:00,35,27,2999,0.771428571,1
BRP,Yogalates 7.00-8.00pm,5/17/2018,19:00:00,35,28,2999,0.8,1
BRP,Yogalates 7.00-8.00pm,5/24/2018,19:00:00,35,33,2999,0.942857143,1
BRP,Yogalates 7.00-8.00pm,5/31/2018,19:00:00,35,33,2999,0.942857143,1
TSC,Yogalates 7.45-8.30pm,4/3/2018,19:30:00,24,18,2999,0.75,1
TSC,Yogalates 7.45-8.30pm,4/10/2018,19:30:00,24,17,2999,0.708333333,0
TSC,Yogalates 7.45-8.30pm,4/17/2018,19:30:00,24,20,2999,0.833333333,1
TSC,Yogalates 7.45-8.30pm,4/24/2018,19:30:00,24,17,2999,0.708333333,0
TSC,Yogalates 7.45-8.30pm,5/1/2018,19:30:00,24,18,2999,0.75,1
TSC,Yogalates 7.45-8.30pm,5/8/2018,19:30:00,24,15,2999,0.625,0
TSC,Yogalates 7.45-8.30pm,5/15/2018,19:30:00,24,15,2999,0.625,0
TSC,Yogalates 7.45-8.30pm,5/22/2018,19:30:00,24,14,2999,0.583333333,0
TSC,Yogalates 7.45-8.30pm,5/29/2018,19:30:00,24,15,2999,0.625,0
BRP,Zumba,4/3/2018,17:30:00,35,25,1299,0.714285714,0
BRP,Zumba,4/10/2018,17:30:00,35,27,1299,0.771428571,1
BRP,Zumba,4/17/2018,17:30:00,35,31,1299,0.885714286,1
BRP,Zumba,4/24/2018,17:30:00,35,33,1299,0.942857143,1
BRP,Zumba,5/1/2018,17:30:00,35,31,1299,0.885714286,1
BRP,Zumba,5/8/2018,17:30:00,35,24,1299,0.685714286,0
BRP,Zumba,5/15/2018,17:30:00,35,28,1299,0.8,1
BRP,Zumba,5/22/2018,17:30:00,35,28,1299,0.8,1
BRP,Zumba,5/29/2018,17:30:00,35,27,1299,0.771428571,1
TSC,Zumba  6.30-7.30pm,4/9/2018,18:30:00,18,13,1299,0.722222222,0
TSC,Zumba  6.30-7.30pm,4/16/2018,18:30:00,18,15,1299,0.833333333,1
TSC,Zumba  6.30-7.30pm,4/23/2018,18:30:00,18,11,1299,0.611111111,0
TSC,Zumba  6.30-7.30pm,4/30/2018,18:30:00,18,12,1299,0.666666667,0
TSC,Zumba  6.30-7.30pm,5/14/2018,18:30:00,18,13,1299,0.722222222,0
TSC,Zumba  6.30-7.30pm,5/21/2018,18:30:00,18,5,1299,0.277777778,0
TSC,Zumba - 6-7pm,4/26/2018,18:00:00,50,17,1299,0.34,0
TSC,Zumba - 6-7pm,5/3/2018,18:00:00,50,14,1299,0.28,0
TSC,Zumba - 6-7pm,5/10/2018,18:00:00,50,15,1299,0.3,0
TSC,Zumba - 6-7pm,5/17/2018,18:00:00,50,1,1299,0.02,0
TSC,Zumba - 6-7pm,5/31/2018,18:00:00,50,13,1299,0.26,0
HXP,Zumba 10.00-10.50.Am,4/7/2018,10:00:00,25,25,1299,1,1
HXP,Zumba 10.00-10.50.Am,4/14/2018,10:00:00,25,14,1299,0.56,0
HXP,Zumba 10.00-10.50.Am,4/21/2018,10:00:00,25,20,1299,0.8,1
HXP,Zumba 10.00-10.50.Am,4/28/2018,10:00:00,25,24,1299,0.96,1
HXP,Zumba 10.00-10.50.Am,5/5/2018,10:00:00,25,23,1299,0.92,1
HXP,Zumba 10.00-10.50.Am,5/12/2018,10:00:00,25,25,1299,1,1
HXP,Zumba 10.00-10.50.Am,5/19/2018,10:00:00,25,19,1299,0.76,1
HXP,Zumba 10.00-10.50.Am,5/26/2018,10:00:00,25,17,1299,0.68,0
BRP,Zumba 12.45-1.45pm,4/4/2018,12:45:00,35,17,1299,0.485714286,0
BRP,Zumba 12.45-1.45pm,4/11/2018,12:45:00,35,14,1299,0.4,0
BRP,Zumba 12.45-1.45pm,4/25/2018,12:45:00,35,19,1299,0.542857143,0
BRP,Zumba 12.45-1.45pm,5/2/2018,12:45:00,35,18,1299,0.514285714,0
BRP,Zumba 12.45-1.45pm,5/9/2018,12:45:00,35,14,1299,0.4,0
BRP,Zumba 12.45-1.45pm,5/16/2018,12:45:00,35,12,1299,0.342857143,0
BRP,Zumba 12.45-1.45pm,5/23/2018,12:45:00,35,12,1299,0.342857143,0
BRP,Zumba 12.45-1.45pm,5/30/2018,12:45:00,35,15,1299,0.428571429,0
TSC,Zumba 6.00 - 7.00pm,4/12/2018,18:00:00,35,14,1299,0.4,0
TSC,Zumba 6.00 - 7.00pm,4/19/2018,18:00:00,35,8,1299,0.228571429,0
HXP,Zumba 6.15-7.15pm,4/3/2018,18:15:00,25,25,1299,1,1
HXP,Zumba 6.15-7.15pm,4/10/2018,18:15:00,25,24,1299,0.96,1
HXP,Zumba 6.15-7.15pm,4/17/2018,18:15:00,25,26,1299,1.04,1
HXP,Zumba 6.15-7.15pm,4/24/2018,18:15:00,25,25,1299,1,1
HXP,Zumba 6.15-7.15pm,5/1/2018,18:15:00,25,25,1299,1,1
HXP,Zumba 6.15-7.15pm,5/8/2018,18:15:00,25,25,1299,1,1
HXP,Zumba 6.15-7.15pm,5/15/2018,18:15:00,25,25,1299,1,1
HXP,Zumba 6.15-7.15pm,5/22/2018,18:15:00,25,25,1299,1,1
HXP,Zumba 6.15-7.15pm,5/29/2018,18:15:00,25,23,1299,0.92,1
NBL,Zumba 9.30-10.30am,4/1/2018,9:30:00,60,27,1299,0.45,0
NBL,Zumba 9.30-10.30am,4/8/2018,9:30:00,60,24,1299,0.4,0
NBL,Zumba 9.30-10.30am,4/15/2018,9:30:00,60,38,1299,0.633333333,0
NBL,Zumba 9.30-10.30am,4/22/2018,9:30:00,60,25,1299,0.416666667,0
NBL,Zumba 9.30-10.30am,4/29/2018,9:30:00,60,27,1299,0.45,0
NBL,Zumba 9.30-10.30am,5/6/2018,9:30:00,60,20,1299,0.333333333,0
NBL,Zumba 9.30-10.30am,5/13/2018,9:30:00,60,35,1299,0.583333333,0
NBL,Zumba 9.30-10.30am,5/20/2018,9:30:00,60,21,1299,0.35,0
NBL,Zumba 9.30-10.30am,5/27/2018,9:30:00,60,23,1299,0.383333333,0
NBL,Zumba Gold 1.45-2.45pm,4/5/2018,13:45:00,60,20,1999,0.333333333,0
NBL,Zumba Gold 1.45-2.45pm,4/12/2018,13:45:00,60,26,1999,0.433333333,0
NBL,Zumba Gold 1.45-2.45pm,4/19/2018,13:45:00,60,10,1999,0.166666667,0
NBL,Zumba Gold 1.45-2.45pm,4/26/2018,13:45:00,60,34,1999,0.566666667,0
NBL,Zumba Gold 1.45-2.45pm,5/3/2018,13:45:00,60,17,1999,0.283333333,0
NBL,Zumba Gold 1.45-2.45pm,5/10/2018,13:45:00,60,25,1999,0.416666667,0
NBL,Zumba Gold 1.45-2.45pm,5/17/2018,13:45:00,60,17,1999,0.283333333,0
NBL,Zumba Gold 1.45-2.45pm,5/24/2018,13:45:00,60,17,1999,0.283333333,0
NBL,Zumba Gold 1.45-2.45pm,5/31/2018,13:45:00,60,23,1999,0.383333333,0
NBL,Zumba Gold 12.45-1.45pm,4/3/2018,12:45:00,60,43,1999,0.716666667,0
NBL,Zumba Gold 12.45-1.45pm,4/10/2018,12:45:00,60,41,1999,0.683333333,0
NBL,Zumba Gold 12.45-1.45pm,4/17/2018,12:45:00,60,45,1999,0.75,1
NBL,Zumba Gold 12.45-1.45pm,4/24/2018,12:45:00,60,39,1999,0.65,0
NBL,Zumba Gold 12.45-1.45pm,5/1/2018,12:45:00,60,47,1999,0.783333333,1
NBL,Zumba Gold 12.45-1.45pm,5/8/2018,12:45:00,60,42,1999,0.7,0
NBL,Zumba Gold 12.45-1.45pm,5/15/2018,12:45:00,60,38,1999,0.633333333,0
NBL,Zumba Gold 12.45-1.45pm,5/22/2018,12:45:00,60,39,1999,0.65,0
NBL,Zumba Gold 12.45-1.45pm,5/29/2018,12:45:00,60,41,1999,0.683333333,0
BRP,20:20:20  9.30-10.30am,6/1/2018,9:30:00,35,28,499,0.8,1
BRP,20:20:20  9.30-10.30am,6/8/2018,9:30:00,35,35,499,1,1
BRP,20:20:20  9.30-10.30am,6/15/2018,9:30:00,35,31,499,0.885714286,1
BRP,20:20:20  9.30-10.30am,6/22/2018,9:30:00,35,32,499,0.914285714,1
BRP,20:20:20  9.30-10.30am,6/29/2018,9:30:00,35,19,499,0.542857143,0
BRP,20:20:20  10-11 Am,6/5/2018,10:00:00,35,25,499,0.714285714,0
BRP,20:20:20  10-11 Am,6/12/2018,10:00:00,35,23,499,0.657142857,0
BRP,20:20:20  10-11 Am,6/19/2018,10:00:00,35,21,499,0.6,0
BRP,20:20:20  10-11 Am,6/26/2018,10:00:00,35,18,499,0.514285714,0
BRP,20:20:20  10.00-11.00am,6/14/2018,10:00:00,35,19,499,0.542857143,0
BRP,20:20:20  10.00-11.00am,6/21/2018,10:00:00,35,22,499,0.628571429,0
BRP,20:20:20  10.00-11.00am,6/28/2018,10:00:00,35,18,499,0.514285714,0
BRP,Aerobics,6/5/2018,19:30:00,35,24,799,0.685714286,0
BRP,Aerobics,6/12/2018,19:30:00,35,25,799,0.714285714,0
BRP,Aerobics,6/19/2018,19:30:00,35,19,799,0.542857143,0
BRP,Aerobics,6/26/2018,19:30:00,35,15,799,0.428571429,0
BRP,Aerobics 6.00-7.00pm,6/4/2018,18:00:00,35,35,799,1,1
BRP,Aerobics 6.00-7.00pm,6/11/2018,18:00:00,35,32,799,0.914285714,1
BRP,Aerobics 6.00-7.00pm,6/18/2018,18:00:00,35,31,799,0.885714286,1
BRP,Aerobics 6.00-7.00pm,6/25/2018,18:00:00,35,24,799,0.685714286,0
BRP,Aqua Fit 2.45 -3.45pm,6/6/2018,14:45:00,35,16,999,0.457142857,0
BRP,Aqua Fit 14.45pm,6/13/2018,14:30:00,35,25,999,0.714285714,0
BRP,Aqua Fit 14.45pm,6/20/2018,14:30:00,35,27,999,0.771428571,1
BRP,Aqua Fit 14.45pm,6/27/2018,14:30:00,35,18,999,0.514285714,0
BRP,Aqua Tots 10 -10.30am,6/2/2018,10:00:00,10,6,1499,0.6,0
BRP,Aqua Tots 10 -10.30am,6/9/2018,10:00:00,10,8,1499,0.8,1
BRP,Aqua Tots 10 -10.30am,6/16/2018,10:00:00,10,10,1499,1,1
BRP,Aqua Tots 10 -10.30am,6/23/2018,10:00:00,10,10,1499,1,1
BRP,Aqua Tots 10 -10.30am,6/30/2018,10:00:00,10,7,1499,0.7,0
BRP,Aqua Tots 11.00-11.30am,6/6/2018,11:00:00,10,3,1499,0.3,0
BRP,Aqua Tots 11.00-11.30am,6/13/2018,11:00:00,10,6,1499,0.6,0
BRP,Aqua Tots 11.00-11.30am,6/20/2018,11:00:00,10,7,1499,0.7,0
BRP,Aqua Tots 11.00-11.30am,6/27/2018,11:00:00,10,9,1499,0.9,1
BRP,Aquababies 10.00 -10.30am,6/4/2018,10:00:00,10,5,1499,0.5,0
BRP,Aquababies 10.00 -10.30am,6/11/2018,10:00:00,10,9,1499,0.9,1
BRP,Aquababies 10.00 -10.30am,6/18/2018,10:00:00,10,7,1499,0.7,0
BRP,Aquababies 10.00 -10.30am,6/25/2018,10:00:00,10,6,1499,0.6,0
BRP,Aquababies 10.30-11.00am,6/6/2018,10:30:00,10,5,1499,0.5,0
BRP,Aquababies 10.30-11.00am,6/13/2018,10:30:00,10,6,1499,0.6,0
